"20170602","201706","2017","06","02","11","38","22","192.168.31.39","Xiaomi Redmi Note 3","Android OS 5.0.2 ","3.0.40818.0","10:2a:b3:fa:59:b8","5e5dca50-fbb1-f679-fffa-468f428c87e1","1002","V1.2.2","WIFI","aofei","2","1002","1496374721"
"20170602","201706","2017","06","02","11","39","22","192.168.31.39","Xiaomi Redmi Note 3","Android OS 5.0.2 ","3.0.40818.0","10:2a:b3:fa:59:b8","5e5dca50-fbb1-f679-fffa-468f428c87e1","1002","V1.2.2","WIFI","aofei","2","1002","1496374769"
"20170602","201706","2017","06","02","11","42","22","192.168.31.39","Xiaomi Redmi Note 3","Android OS 5.0.2 ","3.0.40818.0","10:2a:b3:fa:59:b8","5e5dca50-fbb1-f679-fffa-468f428c87e1","1002","V1.2.2","WIFI","aofei","2","1002","1496374940"
"20170602","201706","2017","06","02","11","46","22","192.168.31.39","Xiaomi Redmi Note 3","Android OS 5.0.2 ","3.0.40818.0","10:2a:b3:fa:59:b8","5e5dca50-fbb1-f679-fffa-468f428c87e1","1002","V1.2.2","WIFI","aofei","2","1002","1496375177"
"20170602","201706","2017","06","02","11","54","22","192.168.31.39","Xiaomi Redmi Note 3","Android OS 5.0.2 ","3.0.40818.0","10:2a:b3:fa:59:b8","5e5dca50-fbb1-f679-fffa-468f428c87e1","1002","V1.2.2","WIFI","aofei","2","1002","1496375676"
"20170602","201706","2017","06","02","12","03","22","192.168.31.39","Xiaomi Redmi Note 3","Android OS 5.0.2 ","3.0.40818.0","10:2a:b3:fa:59:b8","5e5dca50-fbb1-f679-fffa-468f428c87e1","1002","V1.2.2","WIFI","aofei","2","1002","1496376192"
"20170602","201706","2017","06","02","12","07","22","192.168.31.39","Xiaomi Redmi Note 3","Android OS 5.0.2 ","3.0.40818.0","10:2a:b3:fa:59:b8","5e5dca50-fbb1-f679-fffa-468f428c87e1","1002","V1.2.2","WIFI","aofei","2","1002","1496376465"
"20170602","201706","2017","06","02","12","11","22","192.168.31.39","Xiaomi Redmi Note 3","Android OS 5.0.2 ","3.0.40818.0","10:2a:b3:fa:59:b8","5e5dca50-fbb1-f679-fffa-468f428c87e1","1002","V1.2.2","WIFI","aofei","2","1002","1496376671"
"20170602","201706","2017","06","02","12","12","22","192.168.31.181","HUAWEI HUAWEI CRR-UL00","Android OS 5.1.1 ","3.0.40818.0","d4:40:f0:06:b2:b6","a8edc80e-1ae4-cd55-ffea-43b8852f21be","1002","V1.2.2","WIFI","aofei","2","1002","1496376746"
"20170602","201706","2017","06","02","12","25","22","10.0.2.15","Netease MuMu","Android OS 4.4.4 ","3.0.40818.0","08:00:27:b6:d3:23","bbee09fb-973a-14d0-fff0-76e926c375af","9998","V1.2.2","WIFI","aofei","2","9998","1496377523"
"20170602","201706","2017","06","02","12","32","22","192.168.31.181","HUAWEI HUAWEI CRR-UL00","Android OS 5.1.1 ","3.0.40818.0","d4:40:f0:06:b2:b6","a8edc80e-1ae4-cd55-ffea-43b8852f21be","1002","V1.2.2","WIFI","aofei","2","1002","1496377970"
"20170602","201706","2017","06","02","12","33","22","192.168.31.181","HUAWEI HUAWEI CRR-UL00","Android OS 5.1.1 ","3.0.40818.0","d4:40:f0:06:b2:b6","a8edc80e-1ae4-cd55-ffea-43b8852f21be","1002","V1.2.2","WIFI","aofei","2","1002","1496378015"
"20170602","201706","2017","06","02","12","39","22","192.168.31.181","HUAWEI HUAWEI CRR-UL00","Android OS 5.1.1 ","3.0.40818.0","d4:40:f0:06:b2:b6","a8edc80e-1ae4-cd55-ffea-43b8852f21be","9998","V1.2.2","WIFI","aofei","2","9998","1496378361"
"20170602","201706","2017","06","02","13","00","22","10.0.2.15","Netease MuMu","Android OS 4.4.4 ","3.0.40818.0","08:00:27:b6:d3:23","bbee09fb-973a-14d0-fff0-76e926c375af","9998","V1.2.2","WIFI","aofei","2","9998","1496379642"
"20170602","201706","2017","06","02","13","39","22","192.168.31.181","HUAWEI HUAWEI CRR-UL00","Android OS 5.1.1 ","3.0.40818.0","d4:40:f0:06:b2:b6","a8edc80e-1ae4-cd55-ffea-43b8852f21be","1002","V1.2.2","WIFI","aofei","2","1002","1496381943"
"20170602","201706","2017","06","02","13","39","22","192.168.31.181","HUAWEI HUAWEI CRR-UL00","Android OS 5.1.1 ","3.0.40818.0","d4:40:f0:06:b2:b6","a8edc80e-1ae4-cd55-ffea-43b8852f21be","1002","V1.2.2","WIFI","aofei","2","1002","1496381985"
"20170602","201706","2017","06","02","14","07","22","192.168.31.181","HUAWEI HUAWEI CRR-UL00","Android OS 5.1.1 ","3.0.40818.0","d4:40:f0:06:b2:b6","a8edc80e-1ae4-cd55-ffea-43b8852f21be","1002","V1.2.2","WIFI","aofei","2","1002","1496383675"
